country_code, year, co2(tonnes), gdp(USD), pop_rel, pop_tot, electric_sources(Kwh)
CAN,1975,396772741,173834029689.343,1.459424913,23143275,0
CAN,1976,398945980.5,206575564908.722,1.315806566,23449808,707000000
CAN,1977,407771418.8,211612157028.679,1.170256878,23725843,1069000000
CAN,1978,415505384.6,218632867537.477,0.995456944,23963203,1132000000
CAN,1979,441646909.9,243072102612.259,0.989698733,24201544,1345000000
CAN,1980,442817270.9,273853826548.067,1.289594978,24515667,1300000000
CAN,1981,429598251.7,306214863624.99,1.233397255,24819915,1898000000
CAN,1982,414426417.1,313506525087.136,1.189624341,25116942,2139000000
CAN,1983,408309666.8,340547711781.889,0.988487567,25366451,2085000000
CAN,1984,425199344.9,355372558103.621,0.944034716,25607053,2337000000
CAN,1985,421675597,364756499450.751,0.913774275,25842116,1677000000
CAN,1986,404660121,377437927311.983,0.994040151,26100278,1865000000
CAN,1987,430921725.4,431316742081.448,1.318167782,26446601,2312000000
CAN,1988,455608027,507354351182.254,1.29662489,26791747,2485000000
CAN,1989,462817718.7,565055743243.243,1.794193515,27276781,3477000000
CAN,1990,463879790.7,593929550908.468,1.507660673,27691138,3954000000
CAN,1991,454627504.2,610328183643.188,1.242761231,28037420,3984000000
CAN,1992,468864767.5,592387689252.916,1.183675541,28371264,4526000000
CAN,1993,467879575.2,577170761956.438,1.098930879,28684764,4879000000
CAN,1994,483058456.9,578139279437.61,1.095258107,29000663,5795000000
CAN,1995,495664515.6,604031623433.401,1.034769484,29302311,5703000000
CAN,1996,510556786.4,628546387972.131,1.045311783,29610218,5906000000
CAN,1997,525253071.6,652823920265.781,0.993788591,29905948,6947000000
CAN,1998,534236497.5,631813279406.808,0.829909353,30155173,7380000000
CAN,1999,550043150.2,676084000807.7,0.812842624,30401286,8457000000
CAN,2000,572530740,742295468318.632,0.931281553,30685730,8484000000
CAN,2001,564635320.1,736379777892.562,1.086350966,31020902,8946000000
CAN,2002,570885097.8,757950678646.53,1.087447927,31360079,9458000000
CAN,2003,587596290.5,892382413817.715,0.901372739,31644028,9887000000
CAN,2004,585832799.3,1023196771714.07,0.933020777,31940655,9764000000
CAN,2005,576801628.7,1169357979864.66,0.944466927,32243753,10577000000
CAN,2006,570487642.1,1315415197461.21,1.010334503,32571174,11016000000
CAN,2007,594140241.8,1464977190205.75,0.971135141,32889025,11445000000
CAN,2008,574805870.6,1549131208997.19,1.082907116,33247118,10974000000
CAN,2009,540518686.7,1371153004986.44,1.141758099,33628895,14513000000
CAN,2010,555459693.7,1613464422811.13,1.111864075,34004889,19398000000
CAN,2011,560775900.5,1788647906047.76,0.978697787,34339328,20986000000
CAN,2012,563675200.3,1828689329348.99,1.085817263,34714222,22329000000
CAN,2013,568892395.7,1847208522155.34,1.056591259,35082954,29337000000
CAN,2014,568008388,1803533209844.65,1.005337579,35437435,37211000000
CAN,2015,565576677,1556129524418.21,0.746339478,35702908,42037000000
CHE,1961,20357279.21,10712712465.0522,1.978615059,5434294,0
CHE,1962,24119702.04,11879982758.5619,2.535012537,5573815,0
CHE,1963,29066696.35,13063643795.7884,2.137662821,5694247,0
CHE,1964,28125711.05,14480556571.5476,1.654258245,5789228,0
CHE,1965,30328933.97,15346741669.7575,1.154842514,5856472,0
CHE,1966,31485599.05,16480058704.8531,1.045151743,5918002,0
CHE,1967,32519441.37,17740013179.26,1.239047247,5991785,0
CHE,1968,35981327.05,18942729779.1,1.259256348,6067714,0
CHE,1969,38046961.29,20524886616.4789,1.12542046,6136387,0
CHE,1970,40244321.23,24274075005.7169,0.722403831,6180877,0
CHE,1971,41887938.1,29170150947.0476,0.524791842,6213399,0
CHE,1972,42915774.09,35777236928.2329,0.76247999,6260956,0
CHE,1973,46202432.66,48114943440.3438,0.738225529,6307347,0
CHE,1974,41426773,55449199140.7378,0.538520833,6341405,0
CHE,1975,39051090.41,63570059272.4596,-0.043738043,6338632,0
CHE,1976,40437069.46,66493313730.1968,-0.571595755,6302504,0
CHE,1977,41037716.4,71017619305.1799,-0.339010906,6281174,0
CHE,1978,42169843.29,99318234340.0447,0.00897881,6281738,98000000
CHE,1979,39864464.09,111640341011.608,0.200809492,6294365,287000000
CHE,1980,40490008.1,119008334427.403,0.397074419,6319408,173000000
CHE,1981,38811717.35,108993981264.637,0.54706491,6354074,436000000
CHE,1982,36585042.11,111711489927.597,0.584291675,6391309,390000000
CHE,1983,40022060.72,111314328521.747,0.42878792,6418773,396000000
CHE,1984,39127896.83,106285277269.439,0.359111652,6441865,369000000
CHE,1985,39779998.65,107766112083.35,0.441442668,6470365,365000000
CHE,1986,42245585.35,154482373116.905,0.520391611,6504124,458000000
CHE,1987,40204139.73,193466104479.614,0.628115755,6545106,511000000
CHE,1988,40661167.4,209298156905.624,0.734943056,6593386,513000000
CHE,1989,39417616.96,202078704077.266,0.808536056,6646912,529000000
CHE,1990,44161939.66,258066552692.197,1.026873072,6715519,441000000
CHE,1991,46140163.72,261113787308.229,1.249826024,6799978,440000000
CHE,1992,46015492.76,271814367088.608,1.102521072,6875364,485000000
CHE,1993,43604679.31,264353008256.632,0.910715566,6938265,482000000
CHE,1994,42678569.6,292646657892.813,0.797158411,6993795,558000000
CHE,1995,43414060.79,342617007188.161,0.668242326,7040687,580000000
CHE,1996,44098465.42,330091688511.327,0.441636407,7071850,623000000
CHE,1997,43035015.67,286519135258.044,0.24089121,7088906,683000000
CHE,1998,44612347.11,295045151745.068,0.297135766,7110001,707000000
CHE,1999,44441709.5,289912492344.561,0.476919931,7143991,771000000
CHE,2000,43611917.32,272055499763.145,0.561954617,7184250,857000000
CHE,2001,45075797.17,278631271628.348,0.632771238,7229854,899000000
CHE,2002,43458527.07,301416809957.654,0.756469146,7284753,936000000
CHE,2003,44644101.19,352914820672.756,0.741919603,7339001,971000000
CHE,2004,45228284.21,394163688781.665,0.68742596,7389625,1003000000
CHE,2005,45779837.77,408689354320.591,0.64060154,7437115,1054000000
CHE,2006,45365628.28,430921192375.179,0.627558473,7483934,1182000000
CHE,2007,43359827.5,479913033988.67,0.893690978,7551117,1229000000
CHE,2008,44706687.82,554363487212.63,1.270618074,7647675,1289000000
CHE,2009,43528067.64,541506500321.662,1.249484631,7743831,1310000000
CHE,2010,45045102.6,583782978345.834,1.041558058,7824909,1410000000
CHE,2011,40979689.24,699579638413.011,1.111878943,7912398,1628000000
CHE,2012,42250900.62,668043613696.287,1.061819329,7996861,1926000000
CHE,2013,43183909.83,688504173431.454,1.149879758,8089346,2217000000
CHE,2014,39237750.66,709182559935.301,1.220103973,8188649,2634000000
CHE,2015,38738547.13,679832292004.984,1.138337152,8282396,2853000000
CHL,1961,14458242.09,4609727272.72727,2.078593642,8303811,
CHL,1962,16707373.49,5416272727.27273,2.062989698,8476897,
CHL,1963,17336987.17,5668187500,2.02595968,8650387,
CHL,1964,17505144.86,5982347826.08696,1.96284456,8821858,
CHL,1965,17747295.74,6026593750,1.883818421,8989621,
CHL,1966,18772472.84,7072641025.64103,1.799396102,9152844,
CHL,1967,19238335.73,7013196078.43137,1.724944216,9312095,
CHL,1968,21202239.73,7167086956.52174,1.669284284,9468845,
CHL,1969,22531469.4,8377093023.25581,1.638935957,9625312,
CHL,1970,24635802.98,9126309734.51328,1.626358738,9783134,
CHL,1971,27057041.36,10884114754.0984,1.618144651,9942727,66000000
CHL,1972,28141559.76,11853817307.6923,1.605779096,10103674,57000000
CHL,1973,27592311.67,16836261173.1844,1.5921687,10265829,51000000
CHL,1974,25883271.62,16210404183.5358,1.575021081,10428798,46000000
CHL,1975,22951367.72,7622217352.34216,1.555696503,10592307,51000000
CHL,1976,24034246.97,10341925249.0421,1.541738102,10756878,73000000
CHL,1977,23024211.96,13962893421.5413,1.530506119,10922779,80000000
CHL,1978,22850733.95,15989933708.1491,1.511808035,11089165,91000000
CHL,1979,24740943.12,21803696985.2349,1.483304035,11254877,94000000
CHL,1980,25114570.67,29036709871.7949,1.450756396,11419348,105000000
CHL,1981,24366117.44,34509878043.5897,1.41442678,11582014,110000000
CHL,1982,20487849.07,25325893205.657,1.388151593,11743911,137000000
CHL,1983,20689219.92,20355959237.2128,1.387219056,11907960,208000000
CHL,1984,22022795.52,19622527479.6913,1.418970911,12078135,201000000
CHL,1985,21312098,17702885393.5099,1.471966331,12257236,195000000
CHL,1986,22043748.62,18891048818.7425,1.526860813,12445823,280000000
CHL,1987,22435302.01,22255407684.6999,1.571262647,12642924,271000000
CHL,1988,26631380.13,26040229793.0697,1.606773859,12847708,327000000
CHL,1989,32053177.36,29885685142.9107,1.629359011,13058758,321000000
CHL,1990,32946676.07,33113887817.9731,1.639514769,13274623,963000000
CHL,1991,30942204.83,37834793730.3133,1.6484197,13495258,1033000000
CHL,1992,32057897.2,45964327558.8836,1.650306531,13719819,1743000000
CHL,1993,34163019.64,49297773130.1185,1.627507353,13944937,1750000000
CHL,1994,37642356.15,57008425295.8256,1.575222485,14166340,1786000000
CHL,1995,41090115.77,73447063319.3034,1.502984484,14380866,1879000000
CHL,1996,47628510.91,78039572221.6024,1.425751282,14587370,1738000000
CHL,1997,55450281.02,84952360922.4679,1.353958013,14786220,1743000000
CHL,1998,56807225.79,81577430181.4074,1.286896556,14977733,1161000000
CHL,1999,60907276.77,75173794497.0321,1.228042821,15162800,1010000000
CHL,2000,58113694.29,77860932151.8471,1.177211428,15342353,941000000
CHL,2001,52576557.22,70979923960.3742,1.126185835,15516113,2075000000
